latent_key,rollout_id,trial_id,group,dominant_failure_mode,num_chunks,mean_margin,min_margin,max_margin,negative_fraction,positive_fraction,zero_crossing_count,template_switch_count,persistent_negative,persistent_positive
action_head_input,intervention_success_trial_017,17,intervention_unrecovered_failure,intervention_unrecovered_failure,60,0.004182276637527841,-0.06612060007440457,0.0889103093241396,0.5166666666666667,0.48333333333333334,17,17,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_018,18,natural_failure,wrong_receptacle,60,0.0043595460113517925,-0.06597492051856707,0.07068177946239385,0.43333333333333335,0.5666666666666667,25,25,0,0
action_head_input,intervention_success_trial_018,18,intervention_unrecovered_failure,intervention_unrecovered_failure,60,0.005520922191711894,-0.06321872683008387,0.0694431828422632,0.4666666666666667,0.5333333333333333,22,22,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_019,19,natural_failure,wrong_receptacle,60,0.004024718744529967,-0.07103136050369885,0.09210346062504987,0.4666666666666667,0.5333333333333333,15,15,0,0
action_head_input,intervention_success_trial_019,19,intervention_unrecovered_failure,intervention_unrecovered_failure,60,0.0048366479530358285,-0.07072719649875006,0.08681899711779474,0.5333333333333333,0.4666666666666667,15,15,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_020,20,natural_failure,wrong_receptacle,60,0.0073718135745579755,-0.0661621322729462,0.08767210967593936,0.4166666666666667,0.5833333333333334,18,18,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_021,21,natural_success,success,21,0.0005207583780620901,-0.05150532710968824,0.05680533362820036,0.5714285714285714,0.42857142857142855,6,6,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_022,22,natural_success,success,21,-0.0017521506741947647,-0.06376011304655649,0.10999761337651448,0.5238095238095238,0.47619047619047616,6,6,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_023,23,natural_success,success,26,-0.0009455151937633871,-0.05971351439553452,0.10714048884149047,0.5384615384615384,0.46153846153846156,10,10,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_024,24,natural_failure,wrong_receptacle,60,0.00023950666924038577,-0.06278667995961851,0.09238640620717828,0.5166666666666667,0.48333333333333334,18,18,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_025,25,natural_failure,wrong_receptacle,60,0.009042844254568179,-0.07737051847718268,0.09377813703655215,0.43333333333333335,0.5666666666666667,14,14,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_026,26,natural_success,success,21,-0.001493964710824892,-0.07140626031403707,0.07354893645932511,0.6190476190476191,0.38095238095238093,5,5,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_027,27,natural_success,success,54,0.002494152868480263,-0.08865383412141747,0.08465405739057577,0.48148148148148145,0.5185185185185185,13,13,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_028,28,natural_failure,wrong_receptacle,60,0.0028658154428798017,-0.07754381876870997,0.08508659195759287,0.43333333333333335,0.5666666666666667,17,17,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_029,29,natural_failure,wrong_receptacle,60,0.013205263642843834,-0.08909141466900161,0.0835905599391212,0.3333333333333333,0.6666666666666666,18,18,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_030,30,natural_failure,wrong_receptacle,60,0.004554670409800607,-0.09246359942842813,0.11195320439621374,0.4666666666666667,0.5333333333333333,16,16,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_031,31,natural_failure,wrong_receptacle,60,0.007440751908172213,-0.08080292622003546,0.0846640031879633,0.4,0.6,15,15,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_032,32,natural_failure,wrong_receptacle,60,0.0039053134303021126,-0.057901346778236884,0.09434383219729257,0.4666666666666667,0.5333333333333333,13,13,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_033,33,natural_failure,wrong_receptacle,60,0.005476777331540746,-0.06871657963992783,0.11548441879768206,0.43333333333333335,0.5666666666666667,18,18,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_034,34,natural_failure,wrong_receptacle,60,0.00881584269567981,-0.07901025753589425,0.10048461745307447,0.4166666666666667,0.5833333333333334,17,17,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_035,35,natural_failure,wrong_receptacle,60,0.00441438608697116,-0.08552937211231737,0.08838999168299419,0.5333333333333333,0.4666666666666667,15,15,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_036,36,natural_success,success,22,0.0033908573433001216,-0.07423906877913689,0.0978260008849604,0.4090909090909091,0.5909090909090909,6,6,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_037,37,natural_failure,wrong_receptacle,60,0.0002730095135525468,-0.09320465515437015,0.08043638154812771,0.5333333333333333,0.4666666666666667,16,16,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_038,38,natural_success,success,21,0.0034936974110717713,-0.06360791420191397,0.10158713901768766,0.5714285714285714,0.42857142857142855,6,6,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_039,39,natural_failure,wrong_receptacle,60,0.002098472204790687,-0.07672699097319446,0.09448894915509504,0.4666666666666667,0.5333333333333333,15,15,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_040,40,natural_success,success,21,-0.0024318746923322047,-0.05527660419842595,0.06636310420595168,0.5714285714285714,0.42857142857142855,4,4,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_041,41,natural_success,success,23,0.0013222168055413298,-0.08998548303744322,0.09013806703314003,0.6086956521739131,0.391304347826087,5,5,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_042,42,natural_success,success,22,0.006658594417191064,-0.05753241486396932,0.09463921884977097,0.45454545454545453,0.5454545454545454,6,6,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_043,43,natural_failure,wrong_receptacle,60,0.007776679380652004,-0.05679163382880914,0.088888906024365,0.43333333333333335,0.5666666666666667,17,17,0,0
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,44,natural_failure,wrong_receptacle,60,0.0073621884348942825,-0.06332642733871391,0.07664243392624653,0.43333333333333335,0.5666666666666667,17,17,0,0
